0.0041373097	-0.0015089734	-0.0060805352	-0.0092186602	-0.0108246552	-0.0108440220	-0.0093277264	-0.0065325610	-0.0027195376	0.0017769475	0.0065432079	0.0112118432	0.0154412240	0.0189009365	0.0214398373	0.0229246747	0.0233143251	0.0227001589	0.0212388951	0.0191539768	0.0166672152	0.0141013255	0.0116711725	0.0095864888	0.0080174943	0.0070823068	0.0068132780	0.0071577393	0.0079966951	0.0092326943	0.0106416382	0.0120265316	0.0132503845	0.0141025502	0.0144790411	0.0143283438	0.0135377329	0.0121556222	0.0102477977	0.0079142079	0.0051865620	0.0022242868	-0.0008546511	-0.0039849845	-0.0071015051	-0.0101050641	-0.0129695740	-0.0157022830	-0.0182629824	-0.0206516273	-0.0228346698	-0.0247653276	-0.0264238566	-0.0276967883	-0.0285116453	-0.0287691504	-0.0283497833	-0.0272281505	-0.0252916180	-0.0225143190	-0.0189763755	-0.0147776501	-0.0100708557	-0.0050469805	0.0000091884	0.0048348112	0.0090651885	0.0124708144	0.0147465132	0.0157412775	0.0153622823	0.0135428328	0.0103879953	0.0061426782	0.0010500050	-0.0044736052	-0.0100192307	-0.0151440604	-0.0194057040	-0.0224203970	-0.0238846671	-0.0235877763	-0.0214643311	-0.0176161602	-0.0121542327	-0.0054690782	0.0020458491	0.0099457679	0.0176454242	0.0247004479	0.0306224618	0.0350350924	0.0376175903	0.0382822603	0.0370188206	0.0339706279	0.0293865427	0.0236281399	0.0171777178	0.0105024064	
0.0046042195	-0.0012198511	-0.0058888909	-0.0091386763	-0.0107562384	-0.0107007818	-0.0090770042	-0.0060675056	-0.0019944049	0.0028289589	0.0079681538	0.0130232042	0.0176185723	0.0214512218	0.0242894087	0.0260066465	0.0265482962	0.0259722564	0.0244218428	0.0221202914	0.0193029176	0.0162722338	0.0132702468	0.0105464431	0.0082975952	0.0066081099	0.0055779577	0.0052073840	0.0053910846	0.0060116146	0.0069522741	0.0079889549	0.0089657102	0.0097518805	0.0102034286	0.0102090724	0.0097433906	0.0088005289	0.0073941625	0.0055632191	0.0034204689	0.0010440979	-0.0014938776	-0.0041489229	-0.0068018688	-0.0094682546	-0.0120883575	-0.0146297580	-0.0170862451	-0.0194515269	-0.0216852650	-0.0237212274	-0.0254662409	-0.0268538818	-0.0277845301	-0.0281119663	-0.0277171526	-0.0264935885	-0.0244360678	-0.0214911532	-0.0176995303	-0.0131672109	-0.0080798361	-0.0026486372	0.0028487665	0.0080822334	0.0127147660	0.0164760798	0.0190614983	0.0202659816	0.0200169198	0.0182533748	0.0150809186	0.0107173612	0.0054592937	-0.0003042351	-0.0061440323	-0.0115975551	-0.0161818620	-0.0195136741	-0.0212894958	-0.0212509278	-0.0193804558	-0.0156912822	-0.0103825480	-0.0037700825	0.0037324058	0.0116000082	0.0193153694	0.0263999514	0.0323529989	0.0367438123	0.0393391140	0.0399634950	0.0385805592	0.0354000367	0.0306640379	0.0247210674	0.0180795528	0.0112068970	
0.0040763197	-0.0018712807	-0.0065837987	-0.0098106861	-0.0113387024	-0.0111407423	-0.0092949597	-0.0059703244	-0.0015424178	0.0036617510	0.0092083337	0.0146703171	0.0196659062	0.0238520335	0.0269832127	0.0288996827	0.0295132734	0.0289016105	0.0272151344	0.0246297717	0.0214217454	0.0178525764	0.0142448610	0.0108546475	0.0078589376	0.0054221107	0.0036635813	0.0025777891	0.0020994379	0.0021845156	0.0026900182	0.0034126351	0.0042222021	0.0049959463	0.0055363951	0.0057788007	0.0057053319	0.0051961709	0.0042849770	0.0030377631	0.0015002344	-0.0002890913	-0.0023057673	-0.0044578579	-0.0066874609	-0.0089961626	-0.0113653038	-0.0137356697	-0.0161150582	-0.0184638221	-0.0207356103	-0.0228710696	-0.0247430708	-0.0262662042	-0.0272731464	-0.0276784077	-0.0273152571	-0.0260908622	-0.0239329021	-0.0208148528	-0.0168232974	-0.0120108463	-0.0065631773	-0.0007649414	0.0051002577	0.0106952609	0.0157036558	0.0197812188	0.0226637684	0.0241188314	0.0240134317	0.0223202892	0.0191578567	0.0147434566	0.0093536749	0.0033975958	-0.0026558333	-0.0083509069	-0.0132112605	-0.0168404430	-0.0188609511	-0.0190749168	-0.0174308736	-0.0139152128	-0.0087739117	-0.0022954382	0.0050799814	0.0128611308	0.0205241181	0.0275304466	0.0333795138	0.0376673415	0.0401542336	0.0406441763	0.0391410403	0.0357606709	0.0307989623	0.0246779900	0.0178388152	0.0108091272	
0.0024859861	-0.0034845455	-0.0081933914	-0.0112962583	-0.0126341265	-0.0121930810	-0.0100373710	-0.0063636536	-0.0015001643	0.0041321511	0.0101200473	0.0160163362	0.0214060917	0.0259191357	0.0292838141	0.0313328952	0.0320052430	0.0312981419	0.0293889325	0.0264734104	0.0228210390	0.0187337156	0.0145006189	0.0103909494	0.0066748271	0.0035507751	0.0010778875	-0.0006896689	-0.0017098142	-0.0020860345	-0.0019820991	-0.0014602363	-0.0007235055	0.0000513719	0.0007677178	0.0013078523	0.0016068349	0.0015784878	0.0011964428	0.0005135679	-0.0004580982	-0.0017273683	-0.0032021492	-0.0048914836	-0.0067576929	-0.0087423855	-0.0108808372	-0.0131275533	-0.0154506611	-0.0178037118	-0.0201680418	-0.0223966930	-0.0243906807	-0.0260232501	-0.0271543860	-0.0276448466	-0.0273278411	-0.0260970984	-0.0238729361	-0.0206352193	-0.0164442584	-0.0113790613	-0.0056513883	0.0004338704	0.0066200332	0.0125702778	0.0178945493	0.0222691540	0.0254022535	0.0270686671	0.0270942990	0.0255123582	0.0224070866	0.0179626271	0.0124819344	0.0064138612	0.0002205265	-0.0056555346	-0.0107384734	-0.0145512596	-0.0167832617	-0.0172302686	-0.0157526787	-0.0124450177	-0.0074580270	-0.0011611680	0.0060461480	0.0136932619	0.0212029126	0.0280368049	0.0337144993	0.0378184542	0.0400888659	0.0403702296	0.0386393480	0.0350390151	0.0298647434	0.0235320777	0.0164952856	0.0092951814	
-0.0000653588	-0.0060185259	-0.0106033627	-0.0135490149	-0.0146695953	-0.0139046200	-0.0113386754	-0.0072421897	-0.0019360465	0.0041583320	0.0106012030	0.0169188809	0.0226696394	0.0274701100	0.0310416948	0.0331704468	0.0338085517	0.0329864845	0.0308145117	0.0275224987	0.0233929455	0.0187549274	0.0139168566	0.0091684051	0.0047596046	0.0009689110	-0.0020977838	-0.0044195144	-0.0059070797	-0.0066444441	-0.0067877294	-0.0064125508	-0.0056750807	-0.0047715171	-0.0038251258	-0.0029535897	-0.0022818826	-0.0018422606	-0.0016745474	-0.0018466684	-0.0023192046	-0.0031014869	-0.0041279537	-0.0054418244	-0.0069782971	-0.0087400014	-0.0107219759	-0.0128926961	-0.0152069135	-0.0176124498	-0.0200435668	-0.0223870110	-0.0245372280	-0.0262868870	-0.0275506601	-0.0281005297	-0.0278307311	-0.0266141836	-0.0243312009	-0.0209751260	-0.0166116226	-0.0113808112	-0.0054405029	0.0009249717	0.0073923818	0.0135844406	0.0191919431	0.0238101408	0.0271476749	0.0289719496	0.0291427672	0.0276656747	0.0245983135	0.0201509073	0.0146664577	0.0085335355	0.0022477077	-0.0037358443	-0.0089341588	-0.0128836352	-0.0152673116	-0.0158533603	-0.0145363994	-0.0113696652	-0.0065577989	-0.0004094498	0.0066297492	0.0140555212	0.0213445053	0.0279588681	0.0333977751	0.0372440889	0.0392376408	0.0392229110	0.0371902213	0.0333227590	0.0279024784	0.0213515814	0.0141372271	0.0068270392	
-0.0034083948	-0.0093044378	-0.0137786912	-0.0165068172	-0.0173100308	-0.0161544960	-0.0131783141	-0.0086385477	-0.0028634521	0.0037063786	0.0105910394	0.0172900893	0.0233620983	0.0284102242	0.0321089104	0.0342777818	0.0348484367	0.0338318534	0.0313513130	0.0276634023	0.0230641477	0.0178892650	0.0124608278	0.0071281772	0.0021814990	-0.0021882227	-0.0057675024	-0.0084687890	-0.0102897026	-0.0112870513	-0.0115163587	-0.0111471470	-0.0103345206	-0.0092146453	-0.0079644891	-0.0067409705	-0.0056625237	-0.0047748559	-0.0041512367	-0.0038722462	-0.0039263591	-0.0042750007	-0.0049946583	-0.0060335360	-0.0073818001	-0.0090081338	-0.0109215230	-0.0130775888	-0.0154445302	-0.0179639049	-0.0204894971	-0.0229827948	-0.0252571795	-0.0271460693	-0.0285093375	-0.0291267857	-0.0288849901	-0.0276639517	-0.0253161024	-0.0218953937	-0.0173938237	-0.0119910641	-0.0058983671	0.0006673418	0.0073220781	0.0137362396	0.0195264220	0.0242949743	0.0277839340	0.0297330432	0.0300360359	0.0286173690	0.0255947113	0.0211848971	0.0156838000	0.0095466198	0.0032418028	-0.0027686108	-0.0079950793	-0.0120211234	-0.0144624067	-0.0150871454	-0.0138636809	-0.0107910354	-0.0061143339	-0.0001142616	0.0067699365	0.0139809260	0.0210360922	0.0273775253	0.0324908011	0.0360525623	0.0377089158	0.0373380072	0.0349902883	0.0307817310	0.0250820331	0.0182924271	0.0109208291	0.0035071690	
-0.0073862378	-0.0131985741	-0.0175024699	-0.0199532788	-0.0204193555	-0.0188935027	-0.0155012719	-0.0104787434	-0.0042547244	0.0027502694	0.0100498572	0.0170834139	0.0234300680	0.0286457986	0.0324251987	0.0345812067	0.0349982567	0.0337408222	0.0309525467	0.0268901531	0.0218360834	0.0161458012	0.0102218594	0.0043929424	-0.0010103433	-0.0057839341	-0.0097078038	-0.0126740914	-0.0146669289	-0.0157227796	-0.0159236807	-0.0154120019	-0.0143767716	-0.0129865473	-0.0114117283	-0.0097958520	-0.0082971388	-0.0070013395	-0.0060020164	-0.0053460803	-0.0050890986	-0.0051990496	-0.0057192352	-0.0066180914	-0.0079060113	-0.0095387837	-0.0114785954	-0.0137415845	-0.0162428711	-0.0188843124	-0.0215665568	-0.0241976753	-0.0266107712	-0.0286400113	-0.0300577953	-0.0307373311	-0.0305180177	-0.0292527303	-0.0268479213	-0.0233230907	-0.0187642779	-0.0132229859	-0.0069646975	-0.0002926642	0.0064826040	0.0130320443	0.0188914500	0.0237436909	0.0273168441	0.0293377358	0.0296521802	0.0282652304	0.0252743084	0.0208754651	0.0154448794	0.0093437610	0.0030471350	-0.0029095009	-0.0080903107	-0.0120585458	-0.0144499289	-0.0150732538	-0.0138155930	-0.0107767722	-0.0061408198	-0.0002356886	0.0064671733	0.0135109527	0.0203393977	0.0263679046	0.0311826356	0.0343732759	0.0356460549	0.0349257998	0.0322030447	0.0276605133	0.0216611959	0.0145994863	0.0070501426	-0.0004675054	
-0.0117064966	-0.0174293406	-0.0215231143	-0.0237376485	-0.0238873418	-0.0219655931	-0.0181507152	-0.0126993759	-0.0060272263	0.0013858168	0.0090129487	0.0163478479	0.0228685793	0.0281852670	0.0319989808	0.0340620242	0.0342927799	0.0327555314	0.0296272207	0.0251915380	0.0197307058	0.0136269983	0.0072957543	0.0010926307	-0.0046658260	-0.0096748052	-0.0137481941	-0.0167977996	-0.0187808052	-0.0197267365	-0.0197312441	-0.0189561527	-0.0176099874	-0.0158552732	-0.0138685107	-0.0118598882	-0.0099942489	-0.0083508035	-0.0070362953	-0.0061513176	-0.0057106265	-0.0057303165	-0.0061920811	-0.0071329973	-0.0084821424	-0.0102563333	-0.0124180457	-0.0148700941	-0.0175476167	-0.0204061866	-0.0233001783	-0.0260905549	-0.0286042988	-0.0307015665	-0.0322084092	-0.0329108313	-0.0326550379	-0.0313062966	-0.0288519114	-0.0252366681	-0.0205674414	-0.0149486708	-0.0086116176	-0.0018603016	0.0049689799	0.0114995157	0.0173881482	0.0222437531	0.0257606860	0.0277526546	0.0280384086	0.0266027655	0.0236032195	0.0192355905	0.0138355009	0.0077973292	0.0015960915	-0.0042461418	-0.0092806155	-0.0130903674	-0.0153377587	-0.0158384889	-0.0144857736	-0.0113665666	-0.0066706552	-0.0007989650	0.0058234851	0.0127407750	0.0193432737	0.0251067337	0.0296039991	0.0324306116	0.0333269686	0.0321844667	0.0290666986	0.0241907779	0.0178650226	0.0105717815	0.0028175903	-0.0047974773	
-0.0160902422	-0.0217307154	-0.0256622694	-0.0276281126	-0.0274555814	-0.0251787025	-0.0209422074	-0.0151033755	-0.0080636228	-0.0003235780	0.0075771674	0.0151260365	0.0217605550	0.0271181297	0.0308457818	0.0327431299	0.0327615030	0.0309584290	0.0274980757	0.0226568468	0.0168309584	0.0104088914	0.0037724124	-0.0026697940	-0.0085680978	-0.0136574209	-0.0177249815	-0.0206356049	-0.0224137250	-0.0230679940	-0.0227340404	-0.0215739626	-0.0197623707	-0.0175755750	-0.0151559310	-0.0127478894	-0.0105358241	-0.0086187106	-0.0071367174	-0.0061369799	-0.0056544938	-0.0057318611	-0.0063375873	-0.0075021093	-0.0091216257	-0.0111658955	-0.0136381788	-0.0164142679	-0.0193901770	-0.0224878211	-0.0256086867	-0.0285600219	-0.0312158633	-0.0333757475	-0.0348524638	-0.0355322585	-0.0351934135	-0.0337691195	-0.0312117301	-0.0274871420	-0.0226941016	-0.0170315560	-0.0106765125	-0.0039329738	0.0028764408	0.0093278736	0.0150917917	0.0198367722	0.0232034586	0.0250324234	0.0252225120	0.0236980841	0.0206227414	0.0162460227	0.0108493250	0.0049078153	-0.0011308696	-0.0067986073	-0.0116192810	-0.0151961949	-0.0171989016	-0.0174019281	-0.0158201680	-0.0125321811	-0.0077150567	-0.0017359245	0.0049078134	0.0117198676	0.0181713458	0.0237378981	0.0279585011	0.0304361451	0.0309437327	0.0294264201	0.0259010606	0.0206517670	0.0140067134	0.0064616906	-0.0014639243	-0.0091632726	
-0.0202848557	-0.0258369073	-0.0296141151	-0.0313383490	-0.0308985822	-0.0282876156	-0.0237376709	-0.0175655521	-0.0102131842	-0.0022137428	0.0058801151	0.0135150654	0.0202167667	0.0255146362	0.0290895570	0.0307945777	0.0305276215	0.0284066442	0.0246353988	0.0194703378	0.0133410366	0.0066690114	-0.0001309757	-0.0066637779	-0.0125729442	-0.0175541006	-0.0213937797	-0.0240171961	-0.0253944416	-0.0255883299	-0.0247342493	-0.0230206884	-0.0206892155	-0.0179825332	-0.0151170241	-0.0123227350	-0.0098111583	-0.0077281278	-0.0061464012	-0.0051804483	-0.0048580910	-0.0051747565	-0.0061336197	-0.0076504042	-0.0097088860	-0.0122252060	-0.0151098706	-0.0182855334	-0.0216685440	-0.0250735357	-0.0284295864	-0.0315636322	-0.0343161859	-0.0364932679	-0.0379341431	-0.0384981595	-0.0380304568	-0.0364774503	-0.0337575898	-0.0299305469	-0.0250545368	-0.0193216540	-0.0129823098	-0.0063133650	0.0003620211	0.0066541443	0.0121857543	0.0166658890	0.0197951961	0.0213740021	0.0213004649	0.0196332820	0.0164216012	0.0119486721	0.0065822308	0.0007502974	-0.0051326617	-0.0105919158	-0.0151049793	-0.0183081310	-0.0199512914	-0.0197888780	-0.0178627763	-0.0142179271	-0.0091247642	-0.0029896330	0.0037633781	0.0106187025	0.0170006659	0.0224118903	0.0263845548	0.0285677444	0.0287616439	0.0268706251	0.0229856316	0.0173564255	0.0104128988	0.0025755470	-0.0055283541	-0.0133125363	
